,identifier,time,returns,position,captured_returns
266,ALB,2023-01-27,-0.0114076355351028,1.0,-0.0114076355351028
267,ALB,2023-01-30,0.0113395233599336,1.0,0.0113395233599336
268,ALB,2023-01-31,0.0051336421050295,1.0,0.0051336421050295
269,ALB,2023-02-01,0.0048943678809015,1.0,0.0048943678809015
270,ALB,2023-02-02,-0.0033616931444272,1.0,-0.0033616931444272
271,ALB,2023-02-03,-0.0122659805430945,1.0,-0.0122659805430945
272,ALB,2023-02-06,0.0030375082253813,1.0,0.0030375082253813
273,ALB,2023-02-07,-0.013526021849408,1.0,-0.013526021849408
274,ALB,2023-02-08,-0.0009365645730594,1.0,-0.0009365645730594
275,ALB,2023-02-09,0.0011304882963894,1.0,0.0011304882963894
276,ALB,2023-02-10,0.0020874313324543,1.0,0.0020874313324543
277,ALB,2023-02-13,0.0009900973204779,1.0,0.0009900973204779
278,ALB,2023-02-14,0.0027246618916615,1.0,0.0027246618916615
279,ALB,2023-02-15,0.0168631602168359,1.0,0.0168631602168359
280,ALB,2023-02-16,-0.0336425249066645,1.0,-0.0336425249066645
281,ALB,2023-02-17,-0.0182581951818392,1.0,-0.0182581951818392
282,ALB,2023-02-21,0.0052207075257704,1.0,0.0052207075257704
283,ALB,2023-02-22,0.0085371687567631,1.0,0.0085371687567631
284,ALB,2023-02-23,-0.004860371727622,1.0,-0.004860371727622
285,ALB,2023-02-24,0.0086712040336962,1.0,0.0086712040336962
286,ALB,2023-02-27,-0.0030483663732298,1.0,-0.0030483663732298
287,ALB,2023-02-28,-0.0019269168759186,1.0,-0.0019269168759186
288,ALB,2023-03-01,-0.0026672240890506,1.0,-0.0026672240890506
289,ALB,2023-03-02,0.0108720213291635,1.0,0.0108720213291635
290,ALB,2023-03-03,-0.00287908243918,1.0,-0.00287908243918
291,ALB,2023-03-06,-0.009506038727268,1.0,-0.009506038727268
292,ALB,2023-03-07,0.0053401845300579,1.0,0.0053401845300579
293,ALB,2023-03-08,-0.0201266105317648,1.0,-0.0201266105317648
294,ALB,2023-03-09,-0.0143718744594144,1.0,-0.0143718744594144
295,ALB,2023-03-10,-0.0027357899552788,1.0,-0.0027357899552788
296,ALB,2023-03-13,0.0031087471272377,1.0,0.0031087471272377
297,ALB,2023-03-14,-0.0144152282825082,1.0,-0.0144152282825082
298,ALB,2023-03-15,0.0002858215089493,1.0,0.0002858215089493
299,ALB,2023-03-16,-0.0084561777907038,1.0,-0.0084561777907038
300,ALB,2023-03-17,0.0067494497283897,1.0,0.0067494497283897
301,ALB,2023-03-20,0.0136846628348098,1.0,0.0136846628348098
